arch,fold,epoch,train_loss,val_f1,val_acc,val_kappa
MambaSleep,9,16,0.24719557215615162,0.7590157304496776,0.9035233941497499,0.8106821515435734
MambaSleep,9,17,0.23466187624900733,0.7522601475994983,0.906126549905236,0.8148071482084256
MambaSleep,9,18,0.22115518583875013,0.7502091770874866,0.904916310825931,0.8130069827814268
MambaSleep,9,19,0.2089722825164215,0.7559582422328525,0.9030895348571689,0.810708939855979
MambaSleep,9,20,0.19994454949043133,0.7593890440111517,0.9088895485579888,0.8204683557813419
MambaSleep,9,21,0.19077409727001945,0.7520955647484107,0.905350170118512,0.8128924443232881
MambaSleep,9,22,0.17926050378134806,0.7516188988759152,0.9074737971821981,0.8164890920641518
MambaSleep,9,23,0.17233851817284573,0.7551528880368638,0.9085926974630649,0.8190108628205741
MambaSleep,9,24,0.16406932955200207,0.738414012338281,0.9026328408649784,0.8076103561079304
MambaSleep,9,25,0.1567375737397919,0.7561698255820059,0.9098029365423698,0.8205788001561842
MambaSleep,9,26,0.15106322967774466,0.7619049685212664,0.9127942821912177,0.826350670811056
MambaSleep,9,27,0.1449572297810593,0.7461158806368539,0.9064690703993789,0.8144115359031815
MambaSleep,9,28,0.13731057992323004,0.743633543677669,0.9085926974630649,0.8189336962808529
MambaSleep,9,29,0.13126127116539427,0.7594125011789521,0.9104423081314366,0.822137652867476
MambaSleep,9,30,0.12581373544878213,0.7550425680664855,0.910419473431827,0.8222790635403024
MambaSleep,9,31,0.12175059508829023,0.7547190139557177,0.9100769529376841,0.8214510521524309
MambaSleep,9,32,0.11641669989833447,0.7468548105840322,0.9030667001575594,0.8089341021336139
MambaSleep,9,33,0.11257585561110312,0.7524237627280886,0.9083415157673601,0.8185938770816374
MambaSleep,9,34,0.10854009091282074,0.7544223637701963,0.9095289201470554,0.82088022511719
MambaSleep,9,35,0.10400813441963119,0.7507048449388689,0.9122690841001987,0.8251244274773671
MambaSleep,9,36,0.10070372954003813,0.751239557914009,0.9086155321626744,0.8187560340339536
MambaSleep,9,37,0.09758706108645505,0.7502905544699298,0.9095060854474459,0.8197104881662056
MambaSleep,9,38,0.09313864796914002,0.7483114913693341,0.9109675062224556,0.8228321521661481
MambaSleep,9,39,0.0912731544582992,0.7556721476528155,0.911675381910351,0.8245141770877632
MambaSleep,9,40,0.08787276667154853,0.7492617808465893,0.9093462425501793,0.8194309827404392
MambaSleep,9,41,0.08548913636618435,0.7488377746106268,0.91172105130957,0.8239697358067197
SleepTransformer,0,1,0.6770659904989287,0.6867875282574134,0.8109546309463737,0.6582784853313768
SleepTransformer,0,2,0.5079076847202542,0.6512347365241933,0.7705628698564154,0.5995939757544682
SleepTransformer,0,3,0.4573663580638879,0.6604721882926288,0.8226753520803707,0.6707548183876454
SleepTransformer,0,4,0.4247591480092606,0.7215552518414325,0.8517592550116978,0.7203942138709538
SleepTransformer,0,5,0.4014795501565335,0.7048145498161488,0.8270792238176063,0.6816553316117379
SleepTransformer,0,6,0.3801020145214336,0.7086803743499525,0.8181797330152759,0.6703926794804416
SleepTransformer,0,7,0.35880158017064384,0.6998208845916618,0.8457039313729987,0.7060544296694895
SleepTransformer,0,8,0.3434889267254603,0.7053647973591464,0.8374466718656819,0.6977056864497636
SleepTransformer,0,9,0.3238490904858125,0.7122620767947986,0.821643194641956,0.6755790687156369
SleepTransformer,0,10,0.30746593537165545,0.7370118327596187,0.8540758750401395,0.7253633742426281
SleepTransformer,0,11,0.29279043423259155,0.7469272990461711,0.8739621083535942,0.758141627258289
SleepTransformer,0,12,0.2797679858265725,0.7148884260920233,0.8437313638240286,0.7050457449966381
SleepTransformer,0,13,0.26698726508079595,0.7400977018084542,0.8567824212119822,0.7289156264656282
SleepTransformer,0,14,0.2546778719784324,0.761785500625634,0.8826092940043121,0.7727637480273479
SleepTransformer,0,15,0.24544990455160318,0.7395393820574192,0.8732969402266159,0.7543547932576067
SleepTransformer,0,16,0.23290467271288967,0.7470875420784218,0.8684572686820496,0.7480625727554635
SleepTransformer,0,17,0.22819529487151605,0.7568867055000841,0.8770815175008028,0.7617858335212071
SleepTransformer,0,18,0.21471168688015835,0.7389387529041942,0.8699940364236891,0.7499777094153419
SleepTransformer,0,19,0.20594534362943784,0.7605540751022838,0.8839625670902335,0.7744167775446269
SleepTransformer,0,20,0.1977400669302414,0.7424417879535564,0.8691683104729575,0.748083089658048
SleepTransformer,0,21,0.1907121847899248,0.7565456195354726,0.8776778751318868,0.7627929932644189
SleepTransformer,0,22,0.1832912114898481,0.729196359802003,0.8544428643515758,0.7247323997142182
SleepTransformer,0,23,0.17638239696060537,0.7635858522604412,0.8850635350245424,0.7756208270048311
SleepTransformer,0,24,0.17102762681478773,0.7458560995686877,0.8699710995917244,0.7500115804091935
SleepTransformer,0,25,0.16326310257578494,0.7488875028579741,0.8844442405614936,0.7738707372959707
SleepTransformer,0,26,0.15819887948845487,0.7469791312352656,0.8831597779714666,0.7713693573169306
SleepTransformer,0,27,0.15201440999084523,0.766744054260972,0.8874489655488784,0.7806575160061284
SleepTransformer,0,28,0.1473671952381569,0.7569991255808602,0.8853846506720492,0.7764623013845662
SleepTransformer,0,29,0.14192095709109356,0.7694464722088667,0.8918757741180788,0.7883816293725684
SleepTransformer,0,30,0.1394565040895838,0.7692056279679618,0.885705766319556,0.7785610411100723
SleepTransformer,0,31,0.1335188395654162,0.7699287920117256,0.8947199412817102,0.7923477985897288
SleepTransformer,0,32,0.12949036634934658,0.7664320635957036,0.8856828294875911,0.7770212838514132
SleepTransformer,0,33,0.12464234234367734,0.7700132022696875,0.8904078168723336,0.7850574683052589
SleepTransformer,0,34,0.12072454722398561,0.7621252284504962,0.8842378090738108,0.7750738518272084
SleepTransformer,0,35,0.11591635272098588,0.7670617462942341,0.8961649616954906,0.7941262016986672
SleepTransformer,0,36,0.11321861463563733,0.7573770401930157,0.8841460617459517,0.7743823147510311
SleepTransformer,0,37,0.10897537331246096,0.7621809297930835,0.8899490802330382,0.7836853633977132
SleepTransformer,0,38,0.10569323982627679,0.7718520280073881,0.8980916555805312,0.7974632071937567
SleepTransformer,0,39,0.1017426993730391,0.773031382173559,0.8964402036790678,0.7952462062781308
SleepTransformer,0,40,0.0974343576145266,0.7619489364228751,0.8926326895729162,0.7880304835494504
SleepTransformer,0,41,0.09632295791394899,0.7643442363081764,0.8873342813890546,0.7802294252461297
SleepTransformer,0,42,0.09399602225466083,0.7663011626225937,0.8917152162943254,0.7875294592115225
SleepTransformer,0,43,0.08894550587719956,0.7599971106554644,0.887196660397266,0.7794780710607991
SleepTransformer,0,44,0.08596883604674799,0.764962167245009,0.8928161842286343,0.7888473058819847
SleepTransformer,0,45,0.08382419003594956,0.7691955933680514,0.8972659296297996,0.7964344827974215
SleepTransformer,0,46,0.08067803582059349,0.7691835838950573,0.8957062250561952,0.7939951563428002
SleepTransformer,0,47,0.07927041374770517,0.7646337530237,0.8949722464333226,0.7923717261864067
SleepTransformer,0,48,0.07580760481996365,0.75582487278222,0.8928620578925639,0.7875262178580367
SleepTransformer,0,49,0.07396694320558975,0.7668041444159766,0.8957520987201247,0.7940858622450784
SleepTransformer,0,50,0.07937294350673271,0.7714073543183373,0.893848341667049,0.791159605440925
SleepTransformer,1,1,0.638395460281512,0.643541311057558,0.7903918667366713,0.6297952978255772
SleepTransformer,1,2,0.47907429079554775,0.5948599910389919,0.6823301990358456,0.5036787502302045
SleepTransformer,1,3,0.4306162868815413,0.664988262279884,0.7685313350198081,0.6084029299249423
SleepTransformer,1,4,0.4020135798853592,0.6482479186012158,0.7314209345615961,0.5605701995205222
SleepTransformer,1,5,0.3801338852034804,0.673376949992457,0.8129206243138752,0.6661865289452731
SleepTransformer,1,6,0.35952926620950326,0.6492330743367469,0.763137797718486,0.5950111687814437
SleepTransformer,1,7,0.3443149566395359,0.637965098468569,0.7455968688845401,0.5787937693629134
SleepTransformer,1,8,0.325595931100379,0.687081849152267,0.830485418357119,0.6895742819544652
SleepTransformer,1,9,0.31052259771485785,0.6984758385756662,0.8388621068206769,0.7022344191637142
SleepTransformer,1,10,0.29765472520498015,0.6723947843921488,0.7836380125053697,0.6242359906290463
SleepTransformer,1,11,0.2837323791805136,0.6820790135812733,0.8114648465467043,0.6636840845029661
SleepTransformer,1,12,0.26902919097605427,0.6870771525362684,0.8276693236599685,0.6864483280995747
SleepTransformer,1,13,0.25656320004197963,0.7017349208250131,0.837167676960527,0.7010477809979812
SleepTransformer,1,14,0.2466023324754244,0.7026125148893916,0.8342799866354828,0.6973362549882505
SleepTransformer,1,15,0.23554185030658553,0.701856076621513,0.8414156842155506,0.7069040433668194
SleepTransformer,1,16,0.2259322478073879,0.6582127044986521,0.7609421984630805,0.5967784106603115
SleepTransformer,1,17,0.21778712722957863,0.7183364100905928,0.8667844016992029,0.7459305803403334
SleepTransformer,1,18,0.20875145549587631,0.711539935189779,0.8595055128633479,0.7323908657331843
SleepTransformer,1,19,0.19911073525698086,0.7026122806641844,0.8360221469142285,0.6998490257769217
SleepTransformer,1,20,0.1917314466298501,0.6863908358079168,0.824853228962818,0.6818831265493026
SleepTransformer,1,21,0.18591262739434072,0.7124924297231607,0.8579304090496873,0.7324471538773403
SleepTransformer,1,22,0.1774607566702191,0.693748901799885,0.8320605221707794,0.693329774849422
SleepTransformer,1,23,0.17025084201164525,0.7189355606961497,0.8734905255119088,0.7561241919764257
SleepTransformer,1,24,0.1644932413869936,0.6929782249675871,0.8354255166817813,0.697226369118023
SleepTransformer,1,25,0.15909854776629026,0.6979672038503025,0.8488854947257888,0.7182556518511557
SleepTransformer,1,26,0.15235342979248986,0.7034656038894556,0.8486468426328099,0.7175992036010668
SleepTransformer,1,27,0.1485337821543581,0.7196389773366072,0.8736337167676961,0.7572050574532282
SleepTransformer,1,28,0.14264157409608946,0.7056022551975115,0.8517970502601308,0.7215214679594057
SleepTransformer,1,29,0.13757339817241818,0.7026205645260843,0.8618204381652427,0.737992844409155
SleepTransformer,1,30,0.13343441340990347,0.7190621190577523,0.8702687222566942,0.7513583306264165
SleepTransformer,1,31,0.1280714689127755,0.7069259124271368,0.8614385948164766,0.7375350318642853
SleepTransformer,1,32,0.1243397856226833,0.7105621082694646,0.8675719536060331,0.7458501492289913
SleepTransformer,1,33,0.12005925272798626,0.7183262690287344,0.8705789699775667,0.7511000199505943
SleepTransformer,1,34,0.1157176212988302,0.6980225706595091,0.8503890029115555,0.7188486730908783
SleepTransformer,1,35,0.11193068425073163,0.715408350845926,0.8761395637439741,0.7602151779415532
SleepTransformer,1,36,0.10879944435304854,0.6982060787873998,0.8566416877476015,0.7279562825442989
SleepTransformer,1,37,0.10395198362380777,0.7130309782128963,0.8721302085819292,0.7532765191839916
SleepTransformer,1,38,0.10035364879181376,0.7184937506220247,0.8772134981623789,0.7608229546239756
SleepTransformer,1,39,0.09805726648506442,0.7156659639449393,0.8751372249534628,0.7576640501981629
SleepTransformer,1,40,0.09463367645872398,0.7093342694337809,0.8655672760250107,0.7425530578483266
SleepTransformer,1,41,0.09184518500224376,0.711976397102867,0.8769987112786979,0.7622864181142444
SleepTransformer,1,42,0.08950413952224084,0.7141567880173547,0.8708653524891413,0.7517403193899548
SleepTransformer,2,1,0.6547039513878976,0.6264540384736468,0.6728963421599763,0.492758951117076
SleepTransformer,2,2,0.4851230636691044,0.7222676775859628,0.8568393154972698,0.7313521108734368
SleepTransformer,2,3,0.44039782483692036,0.6364009955112404,0.6784253695537937,0.4966982167806675
SleepTransformer,2,4,0.4119072497372175,0.7345172537506582,0.8667778564737599,0.7444830559078972
SleepTransformer,2,5,0.38769608000457406,0.6748646388329398,0.7936439032191734,0.6336661071970602
SleepTransformer,2,6,0.3664998426092989,0.6934597922404423,0.8353629280997966,0.692925980800499
SleepTransformer,2,7,0.3480741742983781,0.739519298185696,0.8745916059311385,0.758655623207093
SleepTransformer,2,8,0.3284785118584618,0.7088564381099222,0.8164454294135118,0.6695637011565085
SleepTransformer,2,9,0.3120422477008312,0.7463449896226709,0.8837533414060179,0.7720980963807358
SleepTransformer,2,10,0.29672044601634057,0.7248747407558621,0.8657268843245219,0.7419969750114146
SleepTransformer,2,11,0.283555321351656,0.7322165694261923,0.8656354954419795,0.7445045642184507
SleepTransformer,2,12,0.2689883598270452,0.7471131679126135,0.8786127167630058,0.7648745797899231
SleepTransformer,2,13,0.2581039382793636,0.7413930302361615,0.8796865361328794,0.7662082871266734
SleepTransformer,2,14,0.2461391407887063,0.7399558550518268,0.8752541753295712,0.7580320599328891
SleepTransformer,2,15,0.2360159452173516,0.7583242560340964,0.8916584797459389,0.7863618113780083
SleepTransformer,2,16,0.226826939700853,0.7432009019228244,0.8808745916059312,0.7678125995171964
SleepTransformer,2,17,0.21683791237874156,0.7237411302826111,0.8718499394548653,0.7489506008227543
SleepTransformer,2,18,0.2083584225632673,0.7521029781305009,0.8920468824967442,0.7861673519922152
SleepTransformer,2,19,0.19979921392659036,0.7626407270969794,0.8985126459366218,0.7985599122193134
SleepTransformer,2,20,0.1914645704402499,0.7544974598606953,0.8928465352189906,0.7875971789219507
SleepTransformer,2,21,0.18548142600944903,0.7599793121320106,0.8961365349905184,0.7939105192184736
SleepTransformer,2,22,0.17809300717884954,0.7625389382905873,0.8988325070255203,0.7990216348864432
SleepTransformer,2,23,0.1717192660926052,0.7539216201015057,0.8951997989444584,0.7924799360782264
SleepTransformer,2,24,0.16503930782421752,0.7442463893818299,0.8906988964792433,0.7826453911030062
SleepTransformer,2,25,0.15904281043525922,0.7493112944977158,0.8927779935570838,0.7856004336140295
SleepTransformer,2,26,0.15311061058087738,0.7582291945953055,0.9005917430144623,0.8008618046067606
SleepTransformer,2,27,0.1491680138173956,0.7485321698140721,0.891475701980854,0.7842093152085713
SleepTransformer,2,28,0.14443720932849438,0.7623369558905966,0.8987639653636135,0.7982882073348909
SleepTransformer,2,29,0.13795375784334168,0.7580064207197539,0.9026479928716672,0.8042107786900642
SleepTransformer,2,30,0.13303980277395586,0.7522768625485305,0.8872261189426306,0.7788115654462171
SleepTransformer,2,31,0.12871917379280068,0.7578907302479251,0.9023509790034042,0.8024699183584691
SleepTransformer,2,32,0.12433636259859876,0.7571618052217387,0.8995407708652242,0.7982476434156207
SleepTransformer,2,33,0.12150333796257842,0.7637142470087908,0.8994036875414105,0.79990959998268
SleepTransformer,2,34,0.11615484374176178,0.7666896770780857,0.9053439649066691,0.8104009278069692
SleepTransformer,2,35,0.1126865866947591,0.7681092681874165,0.9076972286321369,0.8135480130424179
SleepTransformer,2,36,0.11001522731994609,0.7694387614227218,0.9063492426146359,0.811966448413795
SleepTransformer,2,37,0.10607495947254351,0.7614097838912318,0.9021682012383193,0.8031167580278793
SleepTransformer,2,38,0.10259220635594979,0.7620325122283795,0.907103200895611,0.8114422515777289
SleepTransformer,2,39,0.0999815962450495,0.7626127460722462,0.9034019511526423,0.8053318633333734
SleepTransformer,2,40,0.0968808069986468,0.7672254932867221,0.9069661175717973,0.8119720895109668
SleepTransformer,2,41,0.09308518918728685,0.7673474228111925,0.9085654230162901,0.8153217732749646
SleepTransformer,2,42,0.09014184757066551,0.7629575167248971,0.9034704928145492,0.8063198708677263
SleepTransformer,2,43,0.08766467311080553,0.7675698927031454,0.9078571591765862,0.8130487618613553
SleepTransformer,2,44,0.08428304934821323,0.7655511825453896,0.9069204231305261,0.8120433961274597
SleepTransformer,2,45,0.08083680980253798,0.76618402350569,0.9092051451940871,0.8158206336618358
SleepTransformer,2,46,0.08020110854946456,0.762468019583509,0.9016655623843359,0.8025572191943819
SleepTransformer,2,47,0.07712924893382288,0.7643794005583685,0.9075829925289588,0.812660861902881
SleepTransformer,2,48,0.07580921701552007,0.7555577914477121,0.9025794512097604,0.8029038924005117
SleepTransformer,2,49,0.07252946733624661,0.7626172755369156,0.9090223674290022,0.8146038878934018
SleepTransformer,2,50,0.07103253214769503,0.7639974589066432,0.9062807009527291,0.8106161080938088
SleepTransformer,3,1,0.6883975968273675,0.6266071865965166,0.7646886446886447,0.6062076631899604
SleepTransformer,3,2,0.5124204239103852,0.6413488460431782,0.8031013431013431,0.653245641176637
SleepTransformer,3,3,0.4606408106517501,0.721637486941431,0.8614407814407814,0.74804785703924
SleepTransformer,3,4,0.4265922472462422,0.7210622132333624,0.8606593406593407,0.7479091314678563
SleepTransformer,3,5,0.3991107510321024,0.7155788246415928,0.8655433455433456,0.7518391239858242
SleepTransformer,3,6,0.37999818604166913,0.7171413853058157,0.8675946275946276,0.7565166305628157
SleepTransformer,3,7,0.3608942581749544,0.7429012842998766,0.882954822954823,0.7796331186572666
SleepTransformer,3,8,0.34190223570640493,0.7410293358581879,0.8745787545787546,0.7687519790626595
SleepTransformer,3,9,0.3237505320514121,0.7445998043443623,0.8793650793650793,0.7738360723049474
SleepTransformer,3,10,0.3081492718290992,0.7458955608905191,0.8867887667887668,0.7866478994095512
SleepTransformer,3,11,0.2946902975912501,0.7387279978187273,0.875995115995116,0.7712264095831172
SleepTransformer,3,12,0.28177379407170344,0.7382618834239263,0.8786813186813187,0.7754553700704927
SleepTransformer,3,13,0.268772056807832,0.6975736002827841,0.8627838827838827,0.7448768698647962
SleepTransformer,3,14,0.25603564098477366,0.7421502603693599,0.8725030525030525,0.7651226684173359
SleepTransformer,3,15,0.24283942886242052,0.7440862714532827,0.8815873015873016,0.7782551740339344
SleepTransformer,3,16,0.23382093406123358,0.7427636395010581,0.8852014652014653,0.7850494551358018
SleepTransformer,3,17,0.22361771203395797,0.7618291811690259,0.8913308913308914,0.7964990154171705
SleepTransformer,3,18,0.2144920007957191,0.7348828109714661,0.8839316239316239,0.7809971392337909
SleepTransformer,3,19,0.20503858559833069,0.744460744067106,0.8840781440781441,0.7830584603895373
SleepTransformer,3,20,0.19644496424350796,0.7459361708163407,0.8882295482295482,0.7876685090412702
SleepTransformer,3,21,0.19070944864393735,0.7446087594773381,0.8874969474969475,0.7876078922318845
SleepTransformer,3,22,0.18192184875287662,0.7446282227273223,0.8835897435897436,0.7821343940912252
SleepTransformer,3,23,0.17707888138185188,0.7380562972694994,0.8854945054945055,0.7834985162400256
SleepTransformer,3,24,0.1705293629009549,0.7415974458430801,0.8843956043956044,0.7811031020070263
SleepTransformer,3,25,0.16421202170230995,0.7386439354838041,0.8741636141636142,0.7695119362313665
SleepTransformer,3,26,0.1559858004136647,0.7380459152340799,0.8835653235653236,0.7794737582524491
SleepTransformer,3,27,0.15222277058152164,0.7470613577614544,0.8881807081807082,0.7883835293953223
SleepTransformer,3,28,0.14797861816134394,0.7511338011629034,0.8917948717948718,0.793403086067408
SleepTransformer,3,29,0.14282759120369828,0.7516767443375152,0.8884493284493284,0.7893607487957852
SleepTransformer,3,30,0.1369016748385095,0.7513768240905704,0.8869352869352869,0.787243748595381
SleepTransformer,3,31,0.13174551512864305,0.749125543733955,0.8926251526251526,0.7951269338161421
SleepTransformer,3,32,0.12858407011391912,0.7589761175492727,0.892014652014652,0.7967245238504717
SleepTransformer,4,1,0.6729264569905395,0.6262465616756423,0.7832224091274775,0.6192561313403554
SleepTransformer,4,2,0.5107482599358543,0.6933474369916411,0.8276408493624906,0.6906212581866633
SleepTransformer,4,3,0.4654285164129117,0.6409621001613914,0.7874643457909749,0.6309130936447236
SleepTransformer,4,4,0.43524622369285476,0.6972220908737332,0.8494356273921841,0.7217954221302465
SleepTransformer,4,5,0.40928291615925955,0.7085800890152849,0.8643799214997928,0.7427477442262006
SleepTransformer,4,6,0.3880938777729804,0.6737334405581835,0.8004339452448865,0.6502230712016572
SleepTransformer,4,7,0.3699414804649918,0.7125564376075371,0.8576269533630756,0.7326471890911543
SleepTransformer,4,8,0.3521436667299582,0.7106063092826259,0.8553109534605914,0.7297443381279833
SleepTransformer,4,9,0.3371411193149587,0.702493298349353,0.8546283429630172,0.7278903129492892
SleepTransformer,4,10,0.3203705173178635,0.7152933290487715,0.861088763743631,0.7387231771487179
SleepTransformer,4,11,0.3080796912676566,0.7170592909586215,0.8658182793339672,0.7460522569328745
SleepTransformer,4,12,0.29342886843922694,0.7284571109879027,0.8703527633535678,0.7532562630286305
SleepTransformer,4,13,0.28131630287172715,0.7348354851972871,0.879104805090324,0.7692988548844965
SleepTransformer,4,14,0.2675228965422296,0.7018898805315882,0.8437065750018284,0.7128410491800001
SleepTransformer,4,15,0.25314996738291384,0.7223434848591495,0.866305858260806,0.74784451882029
SleepTransformer,4,16,0.24530476046411612,0.7503698765096596,0.8837368048952924,0.7785315868933392
SleepTransformer,4,17,0.2337585293228752,0.760566699576031,0.8970964674906751,0.7995016233603305
SleepTransformer,4,18,0.22389715873461935,0.7419349015419782,0.8868329310807187,0.7814178401031068
SleepTransformer,4,19,0.216370608962182,0.7332220185050321,0.87591116311953,0.7623386039521612
SleepTransformer,4,20,0.20739726586709809,0.7449426224434911,0.8851020258904411,0.7786599359687156
SleepTransformer,4,21,0.19825089328355067,0.7476304003999393,0.8894658572856481,0.7868523240527944
SleepTransformer,4,22,0.19191203771828597,0.7452782726826005,0.8857846363880153,0.7806177521828417
SleepTransformer,4,23,0.18373072706883836,0.7257486476903519,0.8763743631000268,0.7636117793448155
SleepTransformer,4,24,0.1768993048630853,0.7279107907498344,0.8776420683098076,0.7666473506180089
SleepTransformer,4,25,0.1719055881766115,0.7469164330134548,0.888710109949048,0.7847367199628241
SleepTransformer,4,26,0.1657137392610528,0.7529052801636104,0.8927813939881518,0.7921182034238631
SleepTransformer,4,27,0.1597472035822138,0.7461518419920325,0.8856383627099637,0.7808252889840319
SleepTransformer,4,28,0.15188093909414338,0.7306158531585909,0.8798117945342402,0.7699083463337157
SleepTransformer,4,29,0.14921316576749447,0.7476471158685328,0.8936834150028036,0.7932346412368763
SleepTransformer,4,30,0.14467287105951956,0.7634740608069639,0.8998269094809722,0.8045329663565712
SleepTransformer,4,31,0.13885124663299245,0.7530272942299512,0.8997050147492626,0.8016982018981698
SleepTransformer,4,32,0.13409149227911688,0.7497433014758531,0.8956824886028426,0.7966927143640973
SleepTransformer,4,33,0.1301419057355708,0.7500968512503592,0.8935371413247519,0.7935209704026658
SleepTransformer,4,34,0.1250316961224623,0.7537383904426065,0.8961700675296813,0.7978910229916164
SleepTransformer,4,35,0.12215730601071907,0.7538514674568951,0.8967551622418879,0.7977663713781477
SleepTransformer,4,36,0.11718380499863659,0.756667828859009,0.8981203832370365,0.801106191961034
SleepTransformer,4,37,0.11406519919738398,0.7455222895852148,0.8888076257344157,0.7844780218911485
SleepTransformer,4,38,0.11105400992419533,0.7529693861700111,0.8966332675101782,0.7984993449233869
SleepTransformer,4,39,0.10742646172312893,0.7392005740884622,0.8891976888758868,0.7856411147853615
SleepTransformer,4,40,0.10242264241747914,0.7493714003691024,0.8944879202320876,0.7951267452394712
SleepTransformer,4,41,0.10033955772501521,0.7616617469476408,0.8998756673736561,0.8053496604355447
SleepTransformer,4,42,0.09688137675107002,0.7513836030697237,0.894707330749165,0.7957855472819688
SleepTransformer,4,43,0.09401709160145262,0.7565167840312725,0.8978522148272752,0.8003897207044126
SleepTransformer,4,44,0.09052623928144725,0.7481007718120621,0.8966332675101782,0.7976647765718512
SleepTransformer,4,45,0.08885816203040103,0.7479874088191504,0.8910992466905581,0.7899361811363846
SleepTransformer,5,1,0.6744147237926605,0.6652334261044153,0.8141499719153716,0.670586924712319
SleepTransformer,5,2,0.5120919416604223,0.6372125423185341,0.8043905635648755,0.6530102133396982
SleepTransformer,5,3,0.463933874675388,0.7076408170540728,0.8375772327279536,0.7099660425054257
SleepTransformer,5,4,0.43277597617981267,0.7114482609635392,0.8491855457779443,0.7241198564236133
SleepTransformer,5,5,0.41093649379619135,0.6854527944100655,0.8393793297135368,0.7059646523930561
SleepTransformer,5,6,0.3894861482359208,0.7215256488880681,0.8505429694813705,0.7263749092571056
SleepTransformer,5,7,0.37062840196322144,0.7253374536228445,0.8420941771203895,0.7157500012970839
SleepTransformer,5,8,0.3513277705128265,0.7073945644624262,0.8328730574798727,0.6985166685014472
SleepTransformer,5,9,0.33913327726002795,0.7165506547648651,0.8517833739000187,0.7302011991921527
SleepTransformer,5,10,0.32459458975476513,0.7457624597031921,0.8673235349185546,0.7554829789001074
SleepTransformer,5,11,0.3059950880959978,0.7188064986500027,0.8433345815390376,0.7160352985804442
SleepTransformer,5,12,0.2931342163134062,0.7201986676083113,0.8559258565811646,0.7351819956000516
SleepTransformer,5,13,0.28135161703372746,0.7301541350386486,0.8621278786744055,0.7451548512175257
SleepTransformer,5,14,0.2673745558666,0.7235632025071841,0.860278973974911,0.7420311062318669
SleepTransformer,5,15,0.25402198997887887,0.7426597512383498,0.8699447668975847,0.7591685864460549
SleepTransformer,5,16,0.24208608309915905,0.73730315369839,0.8667852462085752,0.7527428496367279
SleepTransformer,5,17,0.23299764055968897,0.7471995453373481,0.8735489608687512,0.7653635689562774
SleepTransformer,5,18,0.22421744954319317,0.7521446864281682,0.8778552705485864,0.7715379188256211
SleepTransformer,5,19,0.21431365615510697,0.7449790898080452,0.8741340572926418,0.765620177524089
SleepTransformer,5,20,0.2057711684746588,0.7537740089293882,0.8797977906759034,0.7744914684199735
SleepTransformer,5,21,0.20072349193614658,0.7510398222449192,0.8756553079947575,0.7685252617864781
SleepTransformer,5,22,0.19202498678146981,0.7635920180351297,0.8897444298820446,0.7908886446361353
SleepTransformer,5,23,0.1849291702951685,0.7428001462656408,0.8635321100917431,0.7499346801161231
SleepTransformer,5,24,0.17622411704770785,0.7469423923820057,0.8697107283280284,0.7596175075152279
SleepTransformer,5,25,0.17029322535596816,0.7529379775458045,0.8818105223740873,0.778556670550706
SleepTransformer,5,26,0.16374924006882752,0.7533565553129816,0.8742978842913313,0.7666525671829607
SleepTransformer,5,27,0.15884807385170854,0.7602417747647292,0.8830509267927354,0.7804260139045949
SleepTransformer,5,28,0.1535810935256662,0.7593072182269227,0.8773637895525183,0.7716422022212021
SleepTransformer,5,29,0.14860783206164865,0.7658620672092602,0.8870997940460588,0.7862435876108718
SleepTransformer,5,30,0.1433354066954364,0.7490040855415863,0.8801722523871934,0.7746102846880367
SleepTransformer,5,31,0.1384618061455148,0.7539125198318337,0.8823488110840667,0.7779136280672792
SleepTransformer,5,32,0.13352437212054005,0.771672724874409,0.8989187418086501,0.8065213092214817
SleepTransformer,5,33,0.13002370635558513,0.7583780680932508,0.8876848904699495,0.7876808133709521
SleepTransformer,5,34,0.12401520111598074,0.7636777632075193,0.8894401797416214,0.7917082182207436
SleepTransformer,5,35,0.12296102236474389,0.7603711205596441,0.885578543343943,0.7846496022607671
SleepTransformer,5,36,0.1179451390290959,0.7575711974492689,0.88489983149223,0.7828848304477123
SleepTransformer,5,37,0.11288979025974377,0.7656898651971127,0.889721026025089,0.7919032997310136
SleepTransformer,5,38,0.1104076040074309,0.7644897841531835,0.8892061411720652,0.7905708116190255
SleepTransformer,5,39,0.10676041851001375,0.7690071478176714,0.8967187792548212,0.8035136313196523
SleepTransformer,5,40,0.10340612727500034,0.7541103595811184,0.8832381576483804,0.7800809176597123
SleepTransformer,5,41,0.10015209107243017,0.7593744866932821,0.8893933720277102,0.7902255191524092
SleepTransformer,5,42,0.09638305415683843,0.769873378119701,0.8980059913873807,0.8048325449813737
SleepTransformer,5,43,0.09454920415174042,0.756753086639644,0.8907273918741808,0.7914947257299317
SleepTransformer,5,44,0.09023738705828525,0.7585006446069856,0.8916401422954503,0.79371399838389
SleepTransformer,5,45,0.08784443983837151,0.7589951443019138,0.8872636210447482,0.7872006493227917
SleepTransformer,5,46,0.0855516166845699,0.7564298155401639,0.8895571990263995,0.7911142790680794
SleepTransformer,5,47,0.0831690797471742,0.7623703713650094,0.8885742370342632,0.790175856973156
SleepTransformer,6,1,0.658992131410163,0.5456200896514475,0.7491338619294533,0.5546543161232176
